month,gx,gy,day_type,hour,avg_total_users,avg_users_under_10min,avg_users_10_30min,avg_users_over_30min,sex_1,sex_2,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_other,city_keelung,city_taipei,city_newtaipei,city_taoyuan,city_hsinchu_city,city_hsinchu_county,city_miaoli,city_taichung,city_changhua,city_nantou,city_yunlin,city_chiayi_city,city_chiayi_county,city_tainan,city_kaohsiung,city_pingtung,city_yilan,city_hualien,city_taitung,city_penghu,city_kinmen,city_lienchiang
202412,7167,7149,假日,5,37.44,1.67,4.11,31.67,50.43,49.57,0.6,3.14,4.47,4.34,14.04,5.47,7.41,16.94,7.4,36.22,87.76,1.85,2.02,1.14,0.25,0.54,0,1.92,0,0,0,3.7,0,0.57,0.24,0,0,0,0,0,0,0
202412,7167,7150,假日,5,86,56.67,15,14.33,51.87,48.13,0.47,2.14,3.44,10.48,4.12,3.63,5.96,9.74,13.3,46.72,86.97,3.38,5.77,1.08,0,0.4,0,0.45,0.2,0,0,0,0,0.19,0.55,0,0.7,0.3,0,0,0,0
202412,7167,7151,假日,5,32.56,17.22,4.11,11.22,58.85,41.15,0.28,2.13,1.81,5.91,4.01,3.3,7.14,8.63,13.27,53.53,83.23,1.4,8.07,1.4,0,0,0.28,1.06,0,0.3,0,0.28,0,2.08,1.35,0,0.28,0,0.26,0,0,0
202412,7168,7147,假日,5,10.56,0.44,2.22,7.89,50.42,49.58,1.67,3.58,8.08,2.71,4,11.03,10.47,9.51,11.12,37.84,88.33,0.93,7.04,0,0.93,0,0,0.93,0.93,0,0,0.93,0,0,0,0,0,0,0,0,0,0
202412,7168,7148,假日,5,40.22,17.33,4.22,18.67,44.54,55.46,0.95,1.88,3.05,3.78,8.6,5.39,9.84,12.55,19.27,34.68,88.1,3.53,4.48,1.25,0.25,0.17,0.35,0.43,0,0.47,0,0,0,0,0.47,0.17,0.34,0,0,0,0,0
202412,7168,7149,假日,5,41.78,25.22,6.67,9.89,55.19,44.81,0.74,1.68,3.2,7,7.97,6.5,10.76,11.11,9.62,41.43,82.33,3.73,5.17,1.26,0,0,0,3.17,0.2,0,0.49,0,0,1.85,0.17,0,1.04,0.41,0,0,0,0
202412,7169,7147,假日,5,15,6.78,1.56,6.67,55.25,44.75,0,1.01,6.47,2.61,19.33,7.7,6.12,7.8,11.79,37.18,89.51,2.02,2.58,0.93,1.01,0,0,1.27,0.58,0,0,0,0,0,1.59,0,0.51,0,0,0,0,0
202412,7169,7148,假日,5,8.44,1.89,1.11,5.44,51.2,48.8,0,2.78,0.85,6.19,4.94,3.83,11.45,8.28,5.7,55.99,93.52,0.93,2.16,1.23,0.93,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202412,7165,7152,假日,6,14.67,0.33,3.56,10.78,45.24,54.76,0,1.35,7.89,3.49,7.62,5.18,6.37,8.69,16.14,43.27,84.54,1.01,1.85,0.69,1.25,0,0,4.54,0.69,0.51,0,0,1.01,1.36,0,0.69,0.62,1.23,0,0,0,0
202412,7165,7153,假日,6,74.11,36.56,10.11,27.44,57.53,42.47,0.48,2.59,3.82,4.78,4.3,6.45,10.44,9.2,12.32,45.61,82.04,2.94,5.62,1.46,0.48,0.48,0.62,1.83,0.15,0,0.15,0,1.05,1.21,0.77,0.4,0.15,0.67,0,0,0,0
202412,7165,7154,假日,6,76.89,42.22,8.67,26,56.34,43.66,0.83,1.92,2.45,4.98,6.5,6.43,6.42,14.32,10.91,45.23,80.61,2.62,7.91,1.29,0.31,0.57,0.79,1.06,0,0,0,0,0.33,1.97,1.76,0.13,0.15,0.38,0,0,0,0.13
202412,7166,7150,假日,6,13,1,1.89,10.11,56.61,43.39,1.59,1.99,3.61,5.4,6.17,5.19,5.25,10.22,11.66,48.92,90.59,2.28,3.07,0,0,0,0,1.33,0.48,0,0,0,0,0,1.07,0,0.69,0.48,0,0,0,0
202412,7166,7151,假日,6,37.11,22.11,5.67,9.33,56.19,43.81,1.61,2.04,5.42,7.54,6.84,4.47,9.32,10.7,9.69,42.36,84.22,1.21,8.15,0.43,0.25,0,0.18,0.91,0.5,0.32,0.41,0,0,0.25,2.5,0,0,0.66,0,0,0,0
202412,7166,7152,假日,6,65.56,40.56,12,13,53.07,46.93,1.25,1.72,4.51,5.34,4.74,6.42,9.2,17.6,8.25,40.96,82.17,2.41,6.12,1.76,0,0,0.17,1.46,0.11,0.33,0.36,0,0.41,0.64,3.13,0.17,0.64,0,0.13,0,0,0
202412,7166,7153,假日,6,21,6.56,2.89,11.56,61.02,38.98,0.48,4.28,4.23,6.13,7.49,7.01,6.03,8.47,12,43.89,79.09,6.58,2.5,1.03,1.16,0.44,0.4,1.59,0,0,0.74,0,0,1.39,2,0.65,0.89,0.84,0,0,0,0.69
202412,7167,7149,假日,6,43.89,4.11,9.22,30.56,43.09,56.91,0,3.36,3.7,4.39,9.74,5.62,7.66,12.67,7.4,45.47,82.08,2.01,3.37,0.63,0.43,0.47,0.22,1.71,0,0,0,3.7,0,4.16,0.41,0,0.6,0,0.2,0,0,0
202412,7167,7150,假日,6,211.78,158.78,38.33,14.67,51.64,48.36,0.55,5.93,3.51,5.29,7.19,5.05,6.67,10.57,10.71,44.53,84.11,2.79,8.35,0.72,0.16,0.19,0.07,0.42,0.26,0,0.03,0,0.15,0.26,2.1,0,0.25,0.09,0,0,0,0
202412,7167,7151,假日,6,54.33,32.11,11.33,10.89,62.34,37.66,0.21,5.66,1.91,4.87,6.16,3.55,7.85,8.79,11.09,49.9,84.27,0.65,7.46,1.08,0,0,0.44,1.14,0.43,0.35,0.17,0,0,1.74,1.74,0,0.52,0,0,0,0,0
202412,7168,7147,假日,6,13.78,1,3.89,8.89,43.52,56.48,1.06,2.87,8.5,1.76,3.47,9.7,9.47,6.7,12.6,43.87,85.47,2.82,7.8,0,0,0,0,0.74,0.79,0,0,0.74,0,0,0,0.53,1.11,0,0,0,0,0
202412,7168,7148,假日,6,66.11,36,11.11,19,42.09,57.91,0.83,2.19,5.76,3,10.9,9.61,10.68,9.93,11.33,35.77,88.59,2.26,4.17,0.9,0,0.12,0.36,0.16,0,0.42,0.12,0,0.15,0.3,2.08,0,0.38,0,0,0,0,0
202412,7168,7149,假日,6,74.67,52.78,11.67,10.22,58.18,41.82,0.58,1.94,4.74,6.65,3.98,5.37,9.72,12.58,7.22,47.23,83.88,3.2,5.63,0.84,0.26,0.14,0.13,0.25,0.13,0.11,0.25,0.11,0.13,2.36,1.3,0.38,0.37,0.31,0,0.11,0,0
202412,7169,7147,假日,6,26.56,17.67,2.56,6.33,52.56,47.44,0.26,2.82,4.48,3.95,13.32,4.67,8.3,6.33,10.54,45.32,88.37,2.16,4.58,1.07,0.34,0,0,0.44,0,0,0,0,0,0.44,0.44,0.79,0.92,0,0,0.44,0,0
202412,7169,7148,假日,6,10.56,3.67,2,4.89,55.14,44.86,0,0,2.35,3.97,7.1,6.63,8.54,18.09,7.64,45.69,91.32,2.65,4.13,0,0.79,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202412,7165,7152,假日,7,17.89,0.44,4.67,12.78,50.77,49.23,0.58,3.04,8.85,3.86,6.44,7.66,6.59,6.74,16.4,39.84,82.27,1.71,3.04,0.51,1.2,0,0,4.97,0.51,0.62,0,0,0.62,1.23,1.23,0.51,0.53,1.06,0,0,0,0
202412,7165,7153,假日,7,102.89,61.44,12,29.44,57.25,42.75,0.73,3.03,4.42,5.51,6.14,6.68,10.82,11.64,11.05,39.97,79.09,4.22,6.86,0.83,0.46,0.21,0.68,1.9,0.32,1.17,0.12,0,0.55,0.99,1.4,0.32,0.2,0.35,0.1,0,0,0.23
202412,7165,7154,假日,7,93.67,56.44,10.44,26.78,55.69,44.31,1.45,2.62,3.58,6.59,5.72,5.51,8.94,11.95,11.13,42.52,80.3,3.7,5.97,1.28,0.25,0.33,0.88,1.02,0.11,1.1,0.21,0.08,0.53,1.44,1.23,0.4,0.37,0.44,0.17,0.1,0,0.11
202412,7166,7150,假日,7,14.33,0.33,4.67,9.33,59.25,40.75,1.97,2.11,5.1,5.46,9.49,3.12,9.32,9.65,7.86,45.93,86.02,2.42,5.65,1.01,0,0,0,1.7,0.62,0,0,0.43,0,0,0.43,0,0.56,1.17,0,0,0,0
202412,7166,7151,假日,7,55.11,37.22,8.11,9.78,54.89,45.11,1.89,1.5,5.09,9.01,8.52,4.58,10.32,13.05,9.62,36.43,82.08,4.53,6.34,1.07,0.49,0,0.51,0.36,0.19,0.16,0.18,0,0.34,0.76,1.27,0,0.34,0.71,0.32,0.35,0,0
202412,7166,7152,假日,7,85.11,56.44,15.78,12.89,51.86,48.14,1.26,1.86,4.18,5.89,7.13,8.11,11.4,14.1,6.38,39.7,80.23,3.4,5.61,2.16,0.38,0.33,0.3,0.88,0.3,0.3,0.09,0,0.3,0.81,3.53,0.39,0.42,0.37,0.1,0,0,0
202412,7166,7153,假日,7,24.78,9.22,4.89,10.67,51.97,48.03,0.72,1.92,4.08,4.62,9.83,5.28,11.05,10.93,9.13,42.44,76.03,6.35,7.44,0.43,1.14,0.35,0,1.08,0,0,0.62,0.48,0.65,1.49,0.96,1.06,0.53,1.4,0,0,0,0
202412,7167,7149,假日,7,53.67,6.89,15.89,30.89,43.14,56.86,0.23,3.26,4.48,4.39,10.73,5.78,7.99,16.17,6.48,40.5,82.79,3.4,3.92,0.73,0.39,0.56,0,2.22,0.41,0.18,0.18,3.7,0,0.54,0.47,0,0.35,0.16,0,0,0,0
202412,7167,7150,假日,7,336,259.67,61.78,14.56,52.68,47.32,2.52,2.84,5.38,5.26,7.06,6.85,9.98,11.24,9.11,39.75,78.87,3.97,7.34,1.2,0.67,0.29,0.13,0.7,0.26,1.19,0.16,0.02,1.22,0.41,0.84,0.09,2.29,0.12,0.03,0.14,0,0
202412,7167,7151,假日,7,75.89,50.78,13,12.11,56.34,43.66,2.45,3.46,2.61,6.28,6.62,11.28,6.67,9.13,11.19,40.3,78.08,4.43,7.22,2.87,0.8,0.12,0.33,0.79,0.64,0.25,0,0.11,0.49,1.42,1.21,0.12,0.65,0.13,0.25,0,0,0.09
202412,7168,7147,假日,7,14.22,0.78,4.33,9.11,61.22,38.78,1.01,3.56,2.48,3.6,5.69,6.33,18.34,5.93,17.89,35.17,82.4,2.4,11.07,0,0,0,0,1.66,0,0,0,0.65,0,0.65,0.65,0.51,0,0,0,0,0,0
202412,7168,7148,假日,7,92.89,58.11,14.67,20.11,52.65,47.35,1,6.16,4.81,7.74,10.3,6.14,10.3,7.3,10.98,35.27,83.06,4.2,7.57,1.17,0.48,0.07,0.16,0.75,0.1,0.2,0,0.07,0.22,0.16,1.04,0,0.33,0.1,0.12,0.12,0,0
202412,7168,7149,假日,7,111.11,87.78,12.56,10.78,62.54,37.46,1.64,4.06,5.33,5.33,5.13,8.07,9.09,12.19,8.6,40.57,79.72,4.77,7.76,0.89,0.66,0.14,0.24,0.79,0.09,1.43,0,0,1.21,0.42,0.68,0.1,0.46,0.07,0,0.4,0,0
202412,7169,7147,假日,7,36.22,24.11,5.67,6.44,55.25,44.75,1.12,4.13,1.88,6.1,12.62,7.22,6.84,10.31,8.42,41.36,77.28,4.65,8.74,1.68,0.47,0,0,3.94,0,0,0.19,0,0,0.82,0.59,0.24,1.08,0,0,0,0,0.33
202412,7169,7148,假日,7,15.44,8,1.78,5.67,54.79,45.21,0.93,0.53,4.54,6.03,8.32,7.62,8.24,11.44,8.11,44.24,83.91,4.92,7.28,1.59,0.58,0,0,0,0,0,0,0,0.46,0,0.79,0,0,0,0,0.46,0,0
202412,7165,7152,假日,8,20.56,1,6.22,13.33,50.07,49.93,0.58,2.78,8.44,3.29,6.47,8.65,10.81,7.61,10.92,40.47,71.44,2.35,7.31,2.92,0.93,0.65,0,5.04,1.74,0.51,0,0.62,0,1.01,3.08,0.51,0.41,0.82,0,0,0,0.65
202412,7165,7153,假日,8,137.44,88.56,17.89,31,53.25,46.75,0.84,2.36,3.34,5.46,5.91,8.38,8.6,11.8,12.02,41.29,77.48,4.66,7.78,2.05,0.76,0.54,0.16,1.09,0.16,0.31,0.32,0,0.22,0.77,1.78,0.43,0.37,0.64,0.16,0.17,0,0.07
202412,7165,7154,假日,8,129.22,87,15.44,26.78,51.72,48.28,1.32,3.53,4.11,5.42,5.25,6.76,9.86,9.93,11.45,42.37,77.16,3.47,7.71,1.8,0.66,0.6,0.23,1.75,0.35,0.28,0.1,0,0.08,0.95,2.08,0.55,1.22,0.65,0.11,0.09,0,0.08
202412,7166,7150,假日,8,17.78,0.89,6.11,10.78,42.48,57.52,0.58,1.6,4.43,7.31,13.31,6.64,7.14,8.26,8.22,42.51,82.57,3.38,5.85,0,0.4,0.79,0,2.84,0,0,0,0.4,0,0,2.11,0.4,0.79,0,0.46,0,0,0
202412,7166,7151,假日,8,67.89,47.56,9.89,10.44,50.62,49.38,1.37,2.13,9.71,7.6,5.8,6.78,10.12,8.29,8.76,39.44,78.32,3.48,8.07,0.95,0.63,0,0.28,1.78,0.26,0.15,0.44,0.12,0,0.62,1.67,0.28,1.77,0.92,0.12,0,0,0.16
202412,7166,7152,假日,8,105,75.44,18,11.56,49.24,50.76,1.19,3.04,4.53,3.45,6.32,5.37,12.88,12.73,10.88,39.61,77.79,4.59,8.35,1.67,0.31,0.36,0.57,1.14,0.17,0.11,0.1,0,0,0.59,2.58,0.2,0.55,0.57,0.18,0,0,0.17
202412,7166,7153,假日,8,32.22,14.56,7.11,10.56,51.38,48.62,1.01,3.77,6.81,4.71,6.39,5.12,9.3,7.42,10.9,44.56,70.67,5.27,9.19,2.2,1.22,0,0,1.52,1.25,0.74,0,0.51,0.41,1.73,2.27,0.53,0.79,1.22,0,0.48,0,0
202412,7167,7149,假日,8,69.56,8.44,27,34.11,43.2,56.8,0.6,3.59,5.06,7.24,9.9,9.96,6.34,14.2,10.73,32.38,79.09,3.96,6.12,3.33,0.83,0.56,0,1.47,0.13,0,0.13,1.39,0.14,0.58,1.6,0,0.41,0.26,0,0,0,0
202412,7167,7150,假日,8,417.33,333.22,66.78,17.33,50.36,49.64,0.95,2.8,9,4.91,5.92,6.75,10.47,7.97,10.75,40.49,78.81,4.35,9.72,1.49,0.46,0.45,0.28,0.84,0.2,0.14,0.09,0.02,0.09,0.43,1.63,0.08,0.4,0.23,0.04,0.08,0,0.12
202412,7167,7151,假日,8,105.89,70.33,21,14.56,53.45,46.55,0.92,3.62,6.98,5.94,5.9,5.88,9.56,9.57,8.76,42.87,77.53,4.96,8.48,0.95,0.52,0.59,0.25,0.85,0.16,0.09,0,0,0.1,0.58,3.3,0.27,0.3,0.53,0.27,0.18,0,0.09
202412,7168,7147,假日,8,20.11,1.78,7.89,10.44,47.86,52.14,1.23,1.93,2.31,3.63,8.42,6.65,10.9,9.17,13.72,42.02,83.74,4.55,8.21,0.44,0.41,0,0,1.7,0,0,0,0,0,0.46,0.48,0,0,0,0,0,0,0
202412,7168,7148,假日,8,135.22,92.78,22.22,20.22,48.04,51.96,1.05,3.08,4.6,4.25,9.3,8.97,10.22,7.91,12.92,37.7,79.77,5.84,8.65,1.96,0.62,0.17,0.11,0.8,0.05,0,0,0.05,0,0.12,0.72,0.15,0.49,0.42,0.06,0,0,0
202412,7168,7149,假日,8,149.11,116.78,19.11,13.22,55.39,44.61,0.51,3.15,4.91,6.17,4.32,9.27,9.45,11.03,12.39,38.79,77.03,4.83,9.89,2.13,0.47,0.24,0.3,0.75,0.11,0.06,0,0.14,0.06,0.41,2.54,0.07,0.4,0.13,0,0.22,0,0.15
202412,7169,7147,假日,8,46.11,31.78,7.78,6.56,42.8,57.2,1.59,1.48,4.54,4.32,7.98,7.58,7.93,13.23,12.34,39.02,81.61,4.63,7.2,1.43,0.37,0.57,0,0.49,0,0,0.16,0,0,0.37,1.48,0.63,0.51,0.14,0,0.41,0,0
202412,7169,7148,假日,8,19.78,9.11,3.78,6.89,44.29,55.71,0.37,1.59,2.41,7.65,8.96,7.96,5.42,15.11,6.75,43.79,81.81,3.4,6.66,2.72,1.8,0,0,0.86,0,0,0,0.56,0.4,0,1.08,0,0.71,0,0,0,0,0
202412,7165,7152,假日,9,22.33,1.22,7.67,13.44,43.26,56.74,1.1,2.56,4.99,5.55,6.38,5.84,12.77,12.35,14.47,33.99,74.79,3.59,10.5,2.57,0.95,0,0,2.23,0,1.36,0,1.01,0,0,0.98,0.43,0.79,0.79,0,0,0,0
202412,7165,7153,假日,9,191.33,130.22,28.78,32.33,52.78,47.22,1.17,2.23,4.37,4.31,5.53,7.38,10.83,9.78,12.42,41.98,75.39,4.99,10.75,2.83,0.62,0.53,0.17,0.94,0.47,0,0.16,0,0.33,0.33,1.4,0.11,0.38,0.34,0,0.14,0,0.06
202412,7165,7154,假日,9,175.11,121.56,23,30.56,52.49,47.51,1.41,2.78,4.77,5.74,6.16,5.73,11.81,10.1,9.64,41.84,77.48,4.68,9.58,2.44,0.52,0.45,0.16,1.29,0.44,0.06,0.28,0,0.06,0.44,1.29,0.09,0.41,0.05,0,0.12,0,0.17
202412,7166,7150,假日,9,23.44,2.22,9.11,12.11,47.68,52.32,1.32,2.39,5.76,9.44,9.98,4.44,6.43,9.56,13.04,37.64,80.35,3.39,7.44,0.48,0.56,0.85,0.44,2.62,0.44,0,0,0.37,0.56,0,0.78,0.37,0.93,0,0,0.41,0,0
202412,7166,7151,假日,9,86.89,63.22,12.44,11.22,46.31,53.69,1.7,1.76,4.41,8.4,7.62,7.67,9.55,11.41,9.85,37.62,79.43,3.74,7.45,0.95,0.25,0.63,0.19,1.92,0.55,0.09,0.23,0.1,0.09,0.62,2.31,0,1.09,0.35,0,0,0,0
202412,7166,7152,假日,9,136.56,99.78,25,11.78,49.79,50.21,0.43,2.64,6.23,5.73,5.85,7.5,7.77,13.83,9.64,40.38,76.47,4.56,8.39,2.2,0.51,0.86,0.15,1.79,0.08,0.08,0.08,0,0.22,0.51,1.99,0.22,0.85,0.55,0.16,0.06,0,0.14
202412,7166,7153,假日,9,39.44,19.78,8.33,11.33,48.36,51.64,0.71,4.75,5.38,5.46,4.7,10.16,7.87,11.92,11.33,37.71,76.34,5.4,7.56,2.41,1.98,0,0,0.18,0.87,0,0,0.18,0,0.36,2.96,0.81,0.46,0.18,0.3,0,0,0
202412,7167,7149,假日,9,90.67,10.78,37.44,42.44,41.31,58.69,0.54,2.86,5.51,8.65,8.14,5.64,10.66,13.7,8.13,36.16,75.66,4.6,8.96,2.93,0.81,0.64,0.11,0.8,0.42,0,0,1.9,0.11,0.37,1.18,0.19,0.61,0.62,0,0,0,0
202412,7167,7150,假日,9,510.11,400.44,89.44,20.22,51.26,48.74,1.07,2.77,4.5,6.08,7.06,6.48,9.82,9.81,9.77,42.66,75.97,5.08,9.94,1.71,0.28,0.46,0.21,0.67,0.36,0.73,0.84,0.17,0.22,0.21,1.69,0.07,0.7,0.38,0.06,0.14,0,0.08
202412,7167,7151,假日,9,126.67,85.67,25.89,15.11,51.53,48.47,0.91,4.22,3.56,8.15,7.21,8.88,8.58,11.17,9.52,37.79,75.86,4.14,8.99,2.3,0.19,1.03,0.28,0.78,0.37,0.26,0.21,0.18,0,1.26,3.16,0.08,0.59,0.23,0.09,0,0,0
202412,7168,7147,假日,9,28.89,1.78,12,15.11,43.92,56.08,1.95,2.24,4.93,2.39,6.56,7.6,10.5,14.55,13.93,35.34,76.37,4.7,10.44,1.37,0.54,0.61,0,1.08,0.28,1.02,0.46,0,0,1.02,0.56,0,1.3,0.26,0,0,0,0
202412,7168,7148,假日,9,164.22,104.11,34.78,25.33,47.22,52.78,0.72,2.06,7.38,4.33,7.24,7.24,8.69,10.53,10.64,41.17,74.23,4.04,9.31,3.26,0.43,0.26,0,0.61,0.19,0.07,0.14,0.19,0.04,0.57,3.1,0.15,0.46,2.6,0,0.18,0,0
202412,7168,7149,假日,9,194.33,152,27.33,15,54.74,45.26,1.48,1.84,4.21,6.05,6.1,5.7,8.06,12.82,10.64,43.09,74.3,4.02,10.45,2.09,0.22,0.54,0.21,1.87,0.25,0.07,0.15,0,0.26,0.89,1.4,0.06,1.16,1.7,0.1,0.17,0,0.06
202412,7169,7147,假日,9,60.89,42.44,9.56,8.89,52.38,47.62,0.87,1.6,3.49,5.92,17.73,6.18,6.55,13,8.46,36.21,82.45,4.78,6.78,1.61,0.54,0.29,0,0.66,0.47,0,0,0,0.16,0.3,0.48,0,1.48,0,0,0,0,0
202412,7169,7148,假日,9,25.22,10.11,6.22,8.89,46.03,53.97,0.41,0.65,7,4.48,8.26,5.18,5.75,16.95,6.72,44.58,77.5,5.37,9.57,2,1.02,0,0.32,0.97,0,0,0,0,0,0.51,1.21,0,0.82,0.33,0,0,0,0
202412,7165,7152,假日,10,26.67,1.56,10.56,14.56,42.78,57.22,2.43,3.55,5.79,6.24,6.7,6.71,14.96,9.65,10.57,33.39,73.94,5.3,10.7,1.5,1.27,0.32,0,2.33,1.07,1.65,0,0,0.43,0,0.41,0.44,0,0.65,0,0,0,0
202412,7165,7153,假日,10,240,157.44,42.89,39.67,49.73,50.27,1.44,3.07,5.61,6.17,5.47,8.59,10.1,11.8,10.72,37.03,71.68,6.14,10.4,2.96,0.77,0.7,0.65,1.68,0.27,0.41,0.35,0.07,0.17,0.43,1.33,0.48,0.62,0.5,0.04,0.1,0,0.23
202412,7165,7154,假日,10,211.78,143.22,31.11,37.44,48.65,51.35,0.95,3.7,5.9,5.69,5.85,7.98,8.83,10.38,11.71,39.02,76.39,5.34,9.35,2.11,0.29,0.81,0.45,1.44,0.33,0.09,0.18,0,0,0.3,1.59,0.2,0.28,0.68,0,0.1,0,0.06
202412,7166,7150,假日,10,29.67,3,10.56,16.11,51.71,48.29,1.7,2.74,6.27,4.61,5.07,11.17,8.4,8.24,10.94,40.85,75.13,5.85,10.35,1.51,0.29,1.4,0,2.41,0.36,0,0,0,0.29,0.65,0.56,0,0.64,0,0,0.58,0,0
202412,7166,7151,假日,10,91,62.89,15.11,13,47.34,52.66,2.24,3.55,5.87,6.74,6.61,7.32,8.36,11.28,11.89,36.14,76.51,6.39,7.89,2.13,0.21,0.44,0.52,1.83,0.34,0.11,0.1,0,0,0,1.13,0.32,0.69,1.01,0,0.19,0,0.08
202412,7166,7152,假日,10,154.67,116.11,27,11.56,51.31,48.69,0.67,3.13,5.79,4.59,6.12,6.84,8.72,12.58,10.77,40.79,73.58,6.04,11.08,1.81,0.21,0.47,0.6,0.98,0.41,0,0.38,0.04,0.47,0.66,1.7,0.49,0.87,0,0.06,0,0,0.13
202412,7166,7153,假日,10,51.22,24,13.56,13.67,49.02,50.98,0.69,4.04,4.97,5.32,5.4,7.26,8.87,10.09,11.98,41.39,69.56,7.14,11.18,1.12,1.04,0.45,0,0.81,1.25,0,0,0.32,0,0.2,3.84,1.25,1.2,0.44,0,0.19,0,0
202412,7167,7149,假日,10,113.33,13.67,48.67,51,40.53,59.47,0.94,2.39,4.44,8.77,7.87,10.2,9.78,12.78,7.5,35.34,72.79,8.18,10.45,2.99,0.45,0.4,0.1,1.02,0.2,0,0.19,1.39,0,0.16,0.54,0.19,0.26,0.24,0.17,0.18,0,0.1
202412,7167,7150,假日,10,589.56,458.44,106.89,24.22,51.17,48.83,0.91,2.61,6.11,7.38,6.34,8.91,7.75,9.97,11.5,38.52,75.11,5.52,10.94,2.26,0.43,0.69,0.28,0.73,0.31,0.07,0.07,0.07,0.69,0.22,1.39,0.12,0.55,0.15,0.1,0.13,0,0.13
202412,7167,7151,假日,10,141,94.89,29.56,16.56,48.84,51.16,0.97,4.11,5.12,7.11,7.04,6.85,7.77,10.03,8.66,42.33,71.3,6.35,13.43,2.41,0.24,0.3,0.33,0.88,0.05,0.13,0.26,0.08,0.08,0.95,1.94,0,0.63,0.5,0,0.06,0,0.09
202412,7168,7147,假日,10,31.44,2.11,15.44,13.89,39.81,60.19,1.92,3.55,5.72,3.57,5.47,6.29,7.34,10.13,8.34,47.68,76.33,6.56,10.32,1.79,0.51,0,0,0.62,0.51,0.48,0.37,0.25,0.31,0.48,0.35,0,0.51,0.3,0,0.31,0,0
202412,7168,7148,假日,10,194.11,128.56,37.33,28.22,51.94,48.06,1.18,2.79,5.32,5.09,7.05,10.17,12.87,7.16,11.52,36.85,74.84,4.51,13.04,2.07,0.71,0.36,0.22,1.05,0.11,0.11,0,0.13,0.08,0.32,0.82,0.14,0.39,0.31,0.32,0.24,0,0.08
202412,7168,7149,假日,10,231.33,179.89,31.78,19.67,53.01,46.99,1.05,4.43,4.09,5.13,7.53,6.79,9.29,10.68,13.29,37.73,72.83,5,14.97,2.43,0.63,0.42,0.22,1.01,0.13,0.16,0.12,0,0.08,0.34,0.99,0,0.27,0.06,0.1,0.12,0,0.11
202412,7169,7147,假日,10,66.33,45.89,9.11,11.33,49.45,50.55,0.96,2.33,4.8,5.59,9.61,7.31,7.09,7.83,9,45.47,79.95,3.86,8.87,1.46,0.38,0.25,0,0.48,0.1,0.2,0,0,0.14,0.15,3,0.1,0.43,0.25,0,0,0,0.29
202412,7169,7148,假日,10,27.67,11.78,7.78,8.11,56.04,43.96,0.3,1.42,6.18,7.51,3.84,3.06,7.75,8.42,10.61,50.91,77.19,6.41,9.73,2.09,1.41,0.86,0,1.02,0,0,0,0,0,0,0.33,0,0,0.7,0.27,0,0,0
202412,7165,7152,假日,11,32.78,2.22,13.22,17.33,45.9,54.1,2.52,4.66,5.77,7.76,5.74,9.84,10.54,6.33,10.03,36.8,69.99,7.42,13.3,1.97,0.9,0.56,0,1.22,0.9,0.71,1.14,0,0,0,0.82,0,0,0.28,0,0.79,0,0
202412,7165,7153,假日,11,339.11,222.11,65.67,51.33,53.21,46.79,1.68,2.65,5.06,7.17,6.57,8.11,10.52,10.34,11.62,36.27,68.65,7.28,13,3.45,0.58,0.75,0.38,1.54,0.37,0.24,0.57,0.04,0.35,0.37,0.94,0.16,0.93,0.16,0.09,0.11,0,0.06
202412,7165,7154,假日,11,283.22,191.44,48.22,43.56,49.48,50.52,0.97,2.55,6.15,6.65,5.46,8.83,10.81,10.36,11.9,36.31,72.81,7.05,10.95,3.24,0.71,0.59,0.28,1.2,0.08,0.07,0.17,0.03,0.03,0.3,0.82,0.23,1,0.24,0.03,0.13,0,0.03
202412,7166,7150,假日,11,37.89,3.33,17.33,17.22,44.66,55.34,1.49,2.61,5.64,5.46,4.97,7.06,6.78,7.87,8.4,49.72,68.93,9.39,13.46,2.02,0,1.16,0.31,2.07,0,0,0.22,0,0.26,0.26,0.53,0.22,1.16,0,0,0,0,0
202412,7166,7151,假日,11,101.33,71.89,17.33,12.11,51.99,48.01,2.76,4.02,6.68,7.27,6.18,7.6,8.4,9.75,8.21,39.13,69.05,9.43,11.96,2.24,0.09,0.48,0.66,1.21,0.19,0,0.19,0,0,1.4,1.39,0.1,1.05,0.29,0,0.16,0,0.09
202412,7166,7152,假日,11,176.67,135.22,29.33,12.11,51.17,48.83,1.79,2.43,5.45,6.2,5.61,7.89,9.18,12.21,10.32,38.91,71.13,7.47,11.58,3.5,0.37,0.31,0.17,1.04,0.3,0.16,0.2,0,0,0.47,1.43,0.36,0.36,0.31,0.3,0.19,0,0.16
202412,7166,7153,假日,11,63.33,28.22,18.78,16.33,50.8,49.2,1.37,3.5,5.82,5.76,6.36,6.85,9.72,9.92,9.81,40.88,65.42,9.92,13.2,2.13,0.76,0.87,0,1.88,0.27,0,0,0.2,0.21,0.44,2.69,0.98,0.54,0.38,0,0.11,0,0
